"ImageFile","Points:0","Points:1","Points:2"
13,428.07,241.6,10.853
13,429.87,241.99,10.889
13,355.89,243.02,10.534
13,375.16,242.88,9.2603
13,376.24,242.94,10.265
13,377.23,242.86,10.426
13,378.63,243.2,10.898
13,430.99,242.99,11.161
13,432.01,242.95,10.969
13,357.92,244,10.606
13,375.84,244.03,10.453
13,378.06,244.07,10.572
13,379.12,243.85,11.232
13,351.85,244.96,10.312
13,375.52,245.29,10.835
13,376.14,244.99,10.392
13,377,244.74,10.32
13,359.94,245.68,10.402
13,360.96,246.32,10.476
13,375.19,246.29,10.801
13,375.91,245.88,10.656
13,376.87,245.88,10.965
13,374.26,247.18,11.015
13,375.05,247.01,10.74
13,375.89,246.88,10.963
13,362.95,248.03,10.647
13,364.11,248.53,10.979
13,375.02,247.74,11.053
13,361.14,248.93,10.236
13,363.02,249.05,10.521
13,364.02,249.07,10.614
13,365.13,249.23,10.894
13,367.15,249.58,11.02
13,372.07,248.92,11.372
13,373.03,248.92,11.323
13,365.02,250.02,10.644
13,366.89,249.94,10.745
13,368.01,250.23,11.17
13,369.12,250.17,11.302
13,369.84,249.87,11.444
13,346.9,251.25,10.542
13,364,251,11.059
13,366.01,250.96,10.932
13,367,250.74,10.991
13,346.51,252.18,10.681
13,346.79,253.1,10.345
13,352.98,252.87,10.55
13,350.12,253.3,10.388
13,203,260.26,10.995
13,203.95,259.98,11.043
13,204.79,259.85,11.246
13,333,260,10.5
13,334.03,260.33,10.153
13,335.04,260.4,10.193
13,336.01,260.45,10.064
13,203.16,261.15,10.742
13,203.84,260.85,10.745
13,204.84,260.88,11.101
13,332,261,10.5
13,333,261,10.5
13,334,261,10.5
13,335,261,10.5
13,337,261.21,10.503
13,338.13,261.34,10.363
13,339,261,10.5
13,202.2,262.16,11.241
13,203.06,262,11.019
13,331,262,10.5
13,332,262,10.5
13,333,262,10.5
13,336,262.01,10.331
13,337,262.01,10.202
13,338,262,10.5
13,339,262,10.5
13,340,262,10.5
13,316,263,10.5
13,317,263,10.5
13,318,263,10.5
13,319,263,10.5
13,320,263,10.5
13,321,263,10.5
13,322,263,10.5
13,323,263,10.5
13,324,263,10.5
13,324.61,263.39,10.5
13,331,263,10.5
13,332,263,10.5
13,334,262.97,10.544
13,338.93,262.97,10.535
13,340,263,10.5
13,315,264,10.5
13,316,264,10.5
13,317,264,10.5
13,318,264,10.5
13,319,264,10.5
13,320,264,10.5
13,321,264,10.5
13,322,264,10.5
13,323,264,10.5
13,324,264,10.5
13,325,264,10.5
13,333.98,263.75,10.86
13,335,263.98,10.54
13,339.39,263.71,10.816
13,316.01,264.94,10.653
13,321,265,10.5
13,322,265,10.5
13,323,265,10.5
13,324,265,10.5
13,325,265,10.5
13,335,265,10.5
13,336,265,10.5
13,337.95,264.91,10.526
13,338.71,264.71,10.575
13,339.19,264.61,10.849
13,315.98,265.64,11.114
13,321.77,265.84,10.969
13,323,266,10.5
13,336,266,10.5
13,337,266,10.5
13,338,266,10.5
13,338.68,265.29,10.714
13,335.78,266.61,10.5
13,336,267,10.5
13,337,267,10.5
13,328.99,182.34,12.47
13,332.9,181.59,11.891
13,334.97,181.6,12.065
13,335.92,181.74,12.401
13,336.77,182.37,11.955
13,327,183,12
13,328,183,12
13,329.15,183.17,12.036
13,329.86,182.88,12.033
13,327,184,12
13,328,184,12
13,329,184,12
13,338.7,184.3,11.592
13,328,185,12
13,329,185,12
13,330,185,12
13,316.61,186.78,12
13,328.61,186.01,11.823
13,330,186,12
13,314,187,12
13,315,187,12
13,316,187,12
13,317,187,12
13,328.71,186.88,11.554
13,312,188,12
13,313,188,12
13,314,188,12
13,315,188,12
13,316,188,12
13,328.94,187.77,11.356
13,309,189,12
13,310,189,12
13,311,189,12
13,312,189,12
13,313,189,12
13,314,189,12
13,315,189,12
13,329.89,188.09,11.576
13,330.99,189,11.689
13,338.89,189.12,11.892
13,299.27,190.35,12.454
13,301.19,190.39,12.239
13,302.02,190.18,12.395
13,303,190.01,12.533
13,304,190,12
13,305,190,12
13,306,190,12
13,307,190,12
13,308,190,12
13,309,190,12
13,310,190,12
13,311,190,12
13,312,190,12
13,313,190,12
13,314,190,12
13,315,190,12
13,331,189.91,11.369
13,339.13,190.15,11.694
13,294.14,191.38,12.595
13,296.28,191.35,12.339
13,297.38,191.11,12.366
13,298.24,191.22,12.103
13,300,191,12
13,301,191,12
13,302,191,12
13,303,191,12
13,304,191,12
13,305,191,12
13,306,191,12
13,307,191,12
13,308,191,12
13,309,191,12
13,310,191,12
13,311,191,12
13,331.86,190.57,11.486
13,339.77,190.99,11.372
13,291.08,192.36,12.373
13,293.18,191.98,12.409
13,294.2,192.14,12.138
13,296,192,12
13,297,192,12
13,298,192,12
13,299,192,12
13,300,192,12
13,301,192,12
13,302,192,12
13,303,192,12
13,333,190.92,11.54
13,334.17,191.94,11.562
13,340.16,192.01,10.752
13,289.08,193.35,12.36
13,290.17,193.02,12.319
13,291,193,12
13,292,193,12
13,293,193,12
13,294,193,12
13,295.02,192.5,12.151
13,296,193,12
13,297,193,12
13,298,193,12
13,334.92,192.8,11.452
13,338.7,192.98,11.562
13,287,194,12
13,288.15,193.98,12.293
13,289,194,12
13,290,194,12
13,291,194,12
13,292,194,12
13,293,194,12
13,336.84,193.83,11.483
13,285,195,12
13,286,195,12
13,287,195,12
13,288,195,12
13,289,195,12
13,290,195,12
13,284,196,12
13,285,196,12
13,286,196,12
13,287,196,12
13,288,196,12
13,284.39,196.22,12
13,286,197,12
13,344.87,204.31,12.6
13,345.37,204.22,12.603
13,345.28,204.94,12.271
13,346.12,204.62,11.767
13,347.15,204.71,12.109
13,348.3,205.38,11.949
13,349.2,205.72,11.809
13,351.12,206.12,11.965
13,368.87,206.16,12.242
13,364.33,207.35,12.075
13,369.9,207.13,12.23
13,345.38,207.85,12.483
13,345.97,207.69,11.648
13,362.09,208.27,12.568
13,363.19,208.09,12.078
13,370.64,208.4,11.907
13,358.16,208.56,11.877
13,361.06,208.93,11.948
13,364.31,209.4,11.903
13,365.14,208.78,12.041
13,365.76,208.73,11.698
13,366.31,209.22,12.039
13,371.67,209.34,11.657
13,346.47,209.84,12.477
13,365.89,210.12,10.925
13,366.81,209.92,11.953
13,372.65,210.26,11.792
13,363.08,211.05,10.856
13,362.21,211.32,11.871
13,365,211,12
13,366,211,12
13,368.8,210.3,11.941
13,370.88,210.45,11.549
13,373.73,210.91,11.952
13,348.22,211.72,12.16
13,361.25,211.76,12.188
13,362.19,211.89,10.717
13,372.18,210.74,11.807
13,375.63,212.06,12.137
13,349.25,213.05,12.144
13,360.09,213.09,10.927
13,374.31,212.71,12.067
13,350,214.05,11.594
13,359.28,213.89,10.947
13,358.74,214.2,11.767
13,374.98,213.75,12.078
13,377.28,213.74,12.115
13,350,215,12
13,350.73,214.9,11.501
13,358.31,215.15,12.083
13,378.26,214.61,12.108
13,379.8,215.45,12.279
13,350,216,12
13,351,216,12
13,351,217,12
13,351.73,216.85,11.506
13,376.5,216.65,11.833
13,435.25,217.56,12.272
13,436.08,217.23,12.474
13,352,217.76,11.773
13,354.32,218.17,11.762
13,377.98,217.6,12.398
13,381.98,217.85,12.173
13,383,218,12
13,384,218,12
13,384.22,218,12.584
13,389.02,218.77,12.363
13,434.38,218.24,12.187
13,435.2,218.25,11.871
13,437.94,218.13,12.551
13,352.25,219.02,11.894
13,386,219,12
13,387,219,12
13,388,219,12
13,389.16,218.93,12.507
13,390,219,12
13,391,219,12
13,392,219,12
13,393,219,12
13,394,219,12
13,395,219,12
13,396,219,12
13,397,219,12
13,427,219,12
13,428,219,12
13,428.83,219.67,11.586
13,433.35,219.06,11.559
13,435.89,219.13,11.721
13,437.93,219.03,12.084
13,438.36,219.16,12.25
13,352.25,220.22,11.493
13,353.01,219.79,11.856
13,397,220,12
13,397.22,219.61,12
13,400.78,220,12.584
13,401,220,12
13,402,220,12
13,403,220,12
13,404,220,12
13,405,220,12
13,406.12,220.38,12.41
13,407.03,220.49,12.142
13,409,220.69,11.78
13,425.21,220.64,11.722
13,426,220,12
13,427,220,12
13,428,220,12
13,428.93,220.13,12.148
13,434.05,219.94,12.115
13,435.99,220.23,11.671
13,438,220,12
13,439,220,12
13,352.82,221.03,11.453
13,407.02,220.99,12.19
13,409.84,221.04,11.917
13,416.02,221.21,12.099
13,435,221,12
13,436,221,12
13,437,221,12
13,438,221,12
13,439,221,12
13,408.12,221.74,12.238
13,431.11,221.9,12.188
13,436,222,12
13,437,222,12
13,438,222,12
13,352.02,223.35,11.536
13,352.82,223.04,11.631
13,353.33,223.82,11.426
13,432.94,223.97,11.606
13,351.12,225.36,11.573
13,352.96,224.82,11.42
13,306,226,12
13,307,226,12
13,308,226.62,12.207
13,308.88,226.75,12.378
13,320.02,226.55,11.745
13,320.99,226.43,11.698
13,321.82,226.47,11.649
13,350.34,226.4,11.653
13,352.61,225.98,11.494
13,418.36,225.88,12.003
13,305,227,12
13,306,227,12
13,307,227,12
13,308,227.07,12.025
13,308.99,227.13,12.06
13,310,227,12
13,317.97,227.43,11.783
13,318.96,227.13,12.034
13,322.67,227.08,12.071
13,325.77,227.53,11.99
13,349.34,227.36,11.925
13,433.73,227.1,11.689
13,304,228,12
13,305,228,12
13,310,228,12
13,311,228,12
13,317.23,228.2,11.821
13,326.93,228.26,12.365
13,328.9,228.48,12.525
13,347,228,12
13,348.25,228.31,12.15
13,349.16,227.88,11.518
13,351.14,227.91,11.809
13,434.54,228.41,12.085
13,305.16,228.97,12.326
13,308.91,228.94,12.054
13,310,229,12
13,316.68,229.23,12.139
13,325.99,228.98,11.839
13,327,229.27,12.495
13,329,228.93,12.526
13,330,229,12
13,346,229,12
13,347,229,12
13,348.01,228.97,11.928
13,348.95,228.73,11.535
13,421,228.99,11.565
13,434.95,229.3,11.703
13,435.93,229.25,12.501
13,437.08,229.43,12.62
13,305.33,229.89,12.909
13,306.06,229.84,12.578
13,308.04,229.77,12.409
13,308.75,229.68,12.144
13,309.31,229.63,12.424
13,316.58,229.94,12.293
13,317.11,229.95,11.75
13,347.16,230,12.201
13,348,229.94,11.93
13,352.01,230,10.937
13,422,230,11.81
13,435.99,230.07,11.993
13,437.82,229.95,12.577
13,308.84,230.1,12.426
13,317.02,230.48,12.436
13,347.16,231,12.596
13,352,231,11.102
13,437.95,230.76,12.448
13,319.05,231.6,12.567
13,320.01,231.49,12.078
13,348.05,231.91,12.413
13,349.03,231.83,11.637
13,420.75,232.05,10.847
13,421.9,232.16,11.678
13,435,232.26,11.621
13,349.12,232.75,12.368
13,421.12,233.17,11.664
13,434.99,233.26,11.722
13,350.26,233.61,11.877
13,434.94,234.16,12.19
13,435.96,233.9,12.38
13,437,233.65,12.582
13,351.29,234.79,11.75
13,418.16,235.14,11.477
13,433.9,234.9,12.043
13,433.05,235.94,11.988
13,352,237,11.589
13,413.97,237.4,11.575
13,415.1,237.01,11.505
13,416.26,237.02,11.841
13,432.8,237.08,11.782
13,351,238,12
13,352,238,12
13,352.97,237.97,11.485
13,432.32,238.02,11.906
13,352,239,12
13,408.9,239.29,11.528
13,409.89,239.02,11.665
13,431.88,239.09,12.08
13,352.54,239.85,11.389
13,353.05,239.99,11.487
13,408.15,240.02,11.791
13,437,240,12
13,353.03,241.09,11.284
13,353.98,240.98,10.775
13,398,241,12
13,398.22,241.39,12
13,406.78,241,12.584
13,407,241,12
13,424.97,240.88,11.578
13,431.07,241.11,12.149
13,434.87,241.23,11.542
13,436,241,12
13,437,241,12
13,438,241,12
13,352.67,242.18,11.609
13,353.24,242.19,11.665
13,392.78,242,12.584
13,393,242,12
13,394,242,12
13,395,242,12
13,396.15,242.14,12.911
13,397.35,242.03,12.719
13,398,242,12
13,432.11,241.88,11.697
13,433.99,241.99,11.92
13,435,242,12
13,436,242,12
13,437,242,12
13,438,242,12
13,352.51,243.03,11.546
13,353.99,243,11.71
13,376.34,243.5,11.412
13,377.05,243.27,11.499
13,377.96,243.12,11.431
13,378.8,243.32,11.993
13,380,243,12
13,381,243.2,12.292
13,382,243,12
13,383,243,12
13,384,243,12
13,385,243,12
13,388,243,12
13,429,242.04,11.716
13,430,243,12
13,434.14,243.09,11.701
13,436.96,242.99,12.056
13,438,243,12
13,352.17,244.13,11.439
13,355,243.95,12.051
13,358.14,244.41,11.718
13,358.81,244.52,11.451
13,376.29,244.19,11.69
13,380,244,12
13,430.39,243.61,12
13,431,244,12
13,432.04,243.93,11.918
13,437.74,244.09,12.512
13,375.92,245.05,11.643
13,433.05,244.79,12.405
13,375.08,246.18,11.61
13,433.98,245.55,12.665
13,434.81,245.6,12.378
13,435.85,245.69,12.57
13,349.69,247.07,11.708
13,361.82,247.08,11.619
13,362.78,247.5,11.463
13,373.34,247.58,11.699
13,374.22,247.09,11.824
13,349.29,248.03,11.869
13,363.68,248.23,11.611
13,372.4,248.38,11.778
13,348.27,249.37,11.996
13,364.79,249.17,11.908
13,366,249.38,11.663
13,366.88,249.47,11.558
13,370,249,12
13,371,249,12
13,347.25,250.34,11.697
13,367.9,250.1,11.689
13,369.08,250.03,11.642
13,371,250,12
13,372.23,249.18,11.99
13,373.01,249.9,12.524
13,188.3,251.6,12.503
13,189.25,251.37,12.529
13,189.99,251.5,12.582
13,346,251,12
13,368,251,12
13,369,251,12
13,369.75,250,11.736
13,187.41,252.38,12.438
13,188.25,252.28,12.115
13,189.07,252.12,12.111
13,345,252,12
13,346,252,12
13,358.99,252.2,12.383
13,361.98,251.93,12.174
13,367.1,251.85,11.71
13,368,252,12
13,369,252,12
13,186.56,253.16,12.51
13,187.28,253.23,12.116
13,188.09,253.08,12.057
13,191,253,12
13,344.73,253.27,12.42
13,346.07,252.92,11.652
13,362.82,252.66,12.515
13,368,253,12
13,186.04,254.13,12.605
13,191,254,12
13,192,254,12
13,344.68,254.03,12.483
13,345.16,254.03,12.173
13,346.96,253.99,11.765
13,366.97,253.73,12.756
13,192,255,12
13,345.13,254.88,12.744
13,345.98,254.93,12.304
13,351.99,254.57,12.352
13,192,256,12
13,193,256,12
13,346.88,255.72,12.754
13,187.02,257.05,12.14
13,192,257,12
13,193,257,12
13,203,257,12
13,204,257,12
13,193,258,12
13,194,258,12
13,201,258,12
13,202,258,12
13,203,258,12
13,204,258,12
13,205,258,12
13,189,259,12.147
13,193,259,12
13,194,259,12
13,195,259,12
13,200,259,12
13,201,259,12
13,202,259,12
13,203,259,12
13,203.97,258.98,11.713
13,204.93,259.02,11.863
13,205.67,259.3,12.405
13,191.99,259.98,12.066
13,193,260,12
13,194,260,12
13,195,260,12
13,196,260,12
13,197.13,260.29,12.49
13,199.21,260.14,12.456
13,201.89,259.88,11.73
13,206.37,260.19,12.488
13,193,261,12
13,194,261,12
13,195,261,12
13,197.03,261.02,12.082
13,198.15,260.93,12.252
13,200.07,261.01,12.004
13,206.49,260.89,12.277
13,194,262,12
13,194.99,262,12.359
13,196,262,12.24
13,197,262,12.108
13,201.15,261.89,11.746
13,205.91,262,12.074
13,206.49,261.84,12.552
13,334.14,262.13,11.377
13,337.21,262.17,11.416
13,201.02,262.99,12.04
13,202.03,263,11.894
13,333.03,262.95,11.392
13,338.13,262.91,11.5
13,339.09,263.11,11.232
13,203.95,263.92,12.381
13,204.93,263.67,12.471
13,332.18,263.44,11.208
13,333.02,263.61,11.355
13,334,263.2,11.61
13,334.83,263.86,11.472
13,338.86,263.93,11.49
13,305,265,12
13,306,265,12
13,308,265,12
13,309,265,12
13,314,265,12
13,320.16,265.09,11.342
13,335.86,264.09,11.548
13,338.6,264.89,11.365
13,304.78,265.61,12
13,305,266,12
13,306,266,12
13,307,265.61,12
13,308,266,12
13,309,266,12
13,310,266,12
13,311,266,12
13,311.22,266.39,12
13,313.78,265.61,12
13,314,266,12
13,315,266,12
13,321.05,265.76,11.351
13,322,266,12
13,309,267,12
13,310,267,12
13,311,267,12
13,315.88,265.6,11.677
13,322,267,12
13,322.22,266.61,12
13,334.06,178.94,13.818
13,325.32,179.41,13.863
13,326.11,179.27,13.883
13,328.16,179.17,13.986
13,329.3,179.37,13.905
13,333.39,179.29,13.813
13,334.19,179.33,13.613
13,334.85,179.39,13.861
13,335.53,179.66,14.042
13,325,180,13.5
13,328.01,180.04,13.564
13,335.59,179.99,13.802
13,325,181,13.5
13,326,181,13.5
13,327,181,13.5
13,328,181,13.5
13,328.89,181.15,13.208
13,329.99,181.01,13.097
13,334.98,180.93,13.132
13,335.86,180.98,13.693
13,358.96,181.87,14.254
13,325.39,181.61,13.5
13,326,182,13.5
13,327,182,13.5
13,328,182,13.5
13,336.48,181.99,13.254
13,359.73,182.15,14.272
13,206.03,183.33,14.011
13,207.03,183.1,14.202
13,329.01,182.9,13.024
13,336.83,183.03,13.341
13,359.96,182.8,14.12
13,205.13,184.13,14.029
13,206.18,184.21,13.644
13,358.89,184.1,14.16
13,359.9,183.92,14.167
13,206.99,184.97,13.583
13,207.79,184.8,13.688
13,208.59,184.92,14.219
13,313,185,13.5
13,313.22,185.39,13.5
13,330.82,184.82,12.96
13,338.01,185.02,12.969
13,359.2,184.82,14.307
13,206.02,186.03,13.719
13,207.93,185.68,13.863
13,311,186,13.5
13,312,186,13.5
13,313,186,13.5
13,331.1,185.87,12.298
13,332.91,185.13,13.176
13,333.18,186.18,12.512
13,206.98,186.88,14.036
13,207.92,186.65,14.197
13,309,187,13.5
13,310,187,13.5
13,311,187,13.5
13,312,187,13.5
13,329.11,186.98,11.837
13,306,188,13.5
13,307,188,13.5
13,308,188,13.5
13,309,188,13.5
13,310,188,13.5
13,311,188,13.5
13,334,187.98,12.233
13,334.84,187.84,12.851
13,337.96,188.01,12.969
13,191,189.3,13.934
13,302,189,13.5
13,303,189,13.5
13,303.22,189.39,13.5
13,305.78,188.61,13.5
13,306,189,13.5
13,307,189,13.5
13,336.15,189.12,12.448
13,336.83,188.86,12.987
13,191.17,190.21,13.63
13,193.97,189.99,13.995
13,297.83,190.18,13.653
13,298.75,189.87,13.642
13,299.68,190.26,13.108
13,301.01,190.17,12.799
13,303,190,13.5
13,337.11,189.88,12.299
13,338.24,190,12.12
13,192.81,190.84,13.615
13,194.82,190.85,14.209
13,291.3,191.79,13.041
13,292.36,191.49,13.301
13,293.19,191.05,13.554
13,293.86,190.82,13.839
13,294.65,191.28,13.274
13,295.74,191.36,12.844
13,296.9,191.18,12.844
13,302,189.9,13.275
13,338.87,190.84,11.872
13,190.18,192.17,14.023
13,191.01,192,13.702
13,191.83,191.8,13.62
13,289.32,192.74,12.992
13,290.31,192.32,12.997
13,297.98,190.89,13.373
13,192,192.71,13.941
13,286,193,13.5
13,287.13,193.56,13.067
13,288.3,193.29,12.995
13,290.87,192.28,13.041
13,289.92,193.01,12.856
13,291.78,192.13,13.004
13,292.89,191.9,13.365
13,293.95,192,13.169
13,285.78,193.61,13.5
13,286,194,13.5
13,288.89,193.26,13.021
13,287.9,193.96,12.857
13,286.87,193.92,13.014
13,344.93,204.17,13.804
13,346.91,204.04,13.781
13,368.98,205.26,13.693
13,370,205.06,14.062
13,370.58,205.25,13.977
13,349.05,205.5,13.092
13,366.9,205.93,13.685
13,369.89,206,13.272
13,370.55,205.75,13.89
13,344.96,207.3,13.592
13,365.17,206.9,13.26
13,370.36,206.7,13.635
13,361.31,208.25,13.492
13,363.06,207.99,13.499
13,369.9,207.89,13.314
13,365.03,209.39,12.883
13,365.77,209.06,12.657
13,370.12,209.15,12.33
13,371.08,209.23,11.974
13,365.04,210.29,12.925
13,365.99,209.92,12.853
13,369.24,209.89,12.346
13,367.93,209.9,13.14
13,371.02,209.96,11.96
13,364.26,211.01,13.175
13,366.53,210.64,13.475
13,373.28,211.12,12.599
13,374.14,211.33,12.895
13,361.08,212.38,13.056
13,362.15,212,13.13
13,364.82,211.78,13.574
13,374.2,211.99,13.178
13,375.02,211.79,13.431
13,376.06,212.1,13.823
13,349.49,213.15,13.738
13,362.84,212.9,13.853
13,363.93,212.5,13.885
13,437.94,214.95,13.752
13,375.52,214.98,13.503
13,437.36,215.42,13.735
13,438.36,215.32,13.68
13,359.12,215.68,13.964
13,375.62,215.78,13.021
13,436.41,216.27,13.5
13,437.25,216.23,13.371
13,438,216,13.5
13,439,216,13.5
13,351.74,216.96,13.079
13,355.86,217.22,13.033
13,376.35,216.68,12.929
13,381.79,217.14,13.448
13,435.26,217.16,13.346
13,438,217,13.5
13,439,217,13.5
13,440,217,13.5
13,352.35,217.87,13.417
13,355.74,217.8,13.823
13,377.18,217.42,12.994
13,383,218,13.5
13,384,218,13.5
13,439,218,13.5
13,353.97,218.61,13.303
13,354.97,218.34,13.729
13,378.85,217.71,13.558
13,381.1,218.3,13.645
13,381.82,218.26,13.265
13,385,219,13.5
13,386,219,13.5
13,387,219,13.5
13,388,219,13.5
13,389,219,13.5
13,390,219,13.5
13,391,219,13.5
13,392,219,13.5
13,393,219,13.5
13,394,219,13.5
13,395,219,13.5
13,396,219,13.5
13,397,219,13.5
13,398,219,13.5
13,399,219,13.5
13,400,219,13.5
13,434.06,218.88,13.244
13,437.92,218.91,13.059
13,401,220,13.5
13,402,220,13.5
13,403,220,13.5
13,404,220,13.5
13,405,220,13.5
13,406.02,220.4,13.174
13,434.33,219.49,13.577
13,436.99,219.99,12.872
13,406,221,13.5
13,407.11,221.01,13.109
13,408.14,221.32,13.311
13,425.95,220.88,12.537
13,427.15,220.85,13.397
13,429.3,220.87,13.512
13,430.62,221.4,13.479
13,435,219.8,13.396
13,435.98,219.97,13.209
13,408,222,13.5
13,409,222,13.5
13,414.27,221.75,13.515
13,409.93,222.75,13.643
13,431.21,222.87,13.613
13,352.18,224.2,11.803
13,352.77,223.87,11.776
13,431.89,225.15,13.413
13,351.16,226.2,11.853
13,351.82,225.9,11.83
13,420.07,225.19,13.595
13,421.22,226.2,12.599
13,308.13,227.19,13.165
13,309.16,227.27,12.797
13,350.1,227.35,12.2
13,350.91,226.92,11.915
13,422.89,226.83,13.15
13,432.94,227.02,12.414
13,432.02,227.03,13.189
13,305.95,227.8,13.352
13,307.07,227.54,13.852
13,309.05,228.14,13.38
13,326.28,227.99,13.45
13,331.01,228.48,13.872
13,332.07,228.44,14.101
13,349.21,228.24,12.878
13,350.21,228.21,12.676
13,424.09,228.15,12.713
13,424.95,228.02,13.351
13,432.78,227.84,12.756
13,431.96,227.99,13.4
13,433.63,228.03,12.482
13,305.03,228.9,13.416
13,309.2,229.12,13.302
13,330,229,13.5
13,330.97,229.12,13.748
13,332.66,228.87,14.251
13,348.19,229.2,13.063
13,350.06,229.06,12.918
13,422,228.97,11.983
13,422.83,228.8,12.138
13,423.74,228.95,12.464
13,424.71,228.99,13.212
13,432.81,228.87,13.627
13,433.9,229.05,13.565
13,434.93,229.23,13.585
13,437.84,229.58,13.613
13,305.11,229.88,13.624
13,308.69,229.9,13.553
13,316.74,229.87,13.207
13,347.14,230.12,12.993
13,423.1,229.84,12.321
13,438.86,230.21,13.256
13,439.98,230.15,13.569
13,440.98,230.14,13.683
13,441.97,230.07,14.206
13,305.36,230.44,13.847
13,317.37,230.76,13.327
13,325.96,230.48,13.459
13,346,231,13.5
13,423.02,230.97,12.212
13,424.12,230.83,13.254
13,438.97,231.28,13.142
13,441.98,230.97,13.676
13,442.82,230.83,14.071
13,318.29,231.49,13.462
13,320.09,231.75,13.387
13,322.04,231.2,13.374
13,346.39,231.61,13.5
13,347,232,13.5
13,349.99,231.99,13.197
13,423.98,231.96,12.658
13,439.02,232.31,13.263
13,319.16,231.8,13.666
13,348.16,232.45,13.087
13,350.97,232.98,12.831
13,424.98,232.88,13.632
13,438.11,233.09,13.083
13,348.86,232.59,13.199
13,349.89,232.9,13.024
13,350.88,233.78,12.66
13,351.91,234.09,12.102
13,421.19,234.19,11.935
13,423.7,234,12.462
13,424.82,234.13,13.354
13,438,234,13.5
13,439,234,13.5
13,440,234,13.5
13,441,234,13.5
13,442,234,13.5
13,442.99,233.9,14.063
13,422.99,234.87,12.417
13,423.95,235.14,13.491
13,434.74,234.52,13.156
13,435.75,234.37,13.184
13,436.91,234.35,13.283
13,438,235,13.5
13,439,235,13.5
13,440,235,13.5
13,441,235,13.5
13,442,235,13.5
13,421.67,235.95,12.292
13,422.63,235.91,12.625
13,432.09,235.89,13.087
13,432.92,234.94,13.191
13,439,236,13.5
13,440,236,13.5
13,418.7,236.98,12.259
13,420.85,236.81,12.58
13,422.79,236.55,13.638
13,417.88,237.82,12.568
13,414.07,238.87,13.439
13,418.19,238.59,13.76
13,431.44,238.81,13.283
13,410.13,239.84,13.359
13,412.23,239.6,13.628
13,413.12,239.44,13.797
13,430.86,239.81,13.368
13,407,241,13.5
13,430.01,240.99,13.526
13,393,242,13.5
13,394,242,13.5
13,395,242,13.5
13,397.98,241.95,13.252
13,398.99,242.23,13.586
13,400.23,242.26,13.858
13,402.29,242.24,13.9
13,403.2,242.24,13.842
13,404.02,242.1,13.995
13,405,242,13.5
13,406,242,13.5
13,407,242,13.5
13,408.02,241.43,13.526
13,412.82,241.32,13.224
13,413.88,240.99,13.614
13,426.01,241.61,13.874
13,430.27,242,12.389
13,429.04,241.88,13.237
13,431.16,242.13,12.055
13,353.08,243.03,11.92
13,382,243,13.5
13,383,243,13.5
13,384,243,13.5
13,385,243,13.5
13,386,243,13.5
13,387,243,13.5
13,388,243,13.5
13,389,243,13.5
13,390,242.8,14.104
13,391,243,13.5
13,392,243,13.5
13,393.11,242.57,13.644
13,396.14,242.35,13.743
13,398.1,242.42,13.451
13,399.1,242.49,13.825
13,399.98,242.48,13.856
13,402.03,242.46,13.907
13,403.05,242.44,13.959
13,404.02,242.46,13.814
13,405,243,13.5
13,430.86,242.86,12.072
13,431.77,242.96,12.206
13,436.17,243.14,13.395
13,437.16,243.18,13.01
13,352.78,244,12.172
13,353.74,243.96,12.381
13,377.86,243.89,12.262
13,379.09,243.9,13.351
13,380.13,243.86,13.454
13,381,244,13.5
13,382.12,243.58,13.702
13,432.22,243.81,13.403
13,433.14,243.61,13.712
13,437.86,244.03,13.136
13,352.96,244.85,13.569
13,354.23,244.7,13.52
13,355.27,244.87,13.528
13,355.89,244.74,12.462
13,357.92,245.09,12.374
13,376.88,244.85,12.341
13,379.91,245.1,13.383
13,432.25,244.62,13.486
13,438,245,13.5
13,439,245,13.5
13,358.17,245.8,13.769
13,376.98,245.73,13.604
13,379.45,246.16,13.788
13,437.09,246.02,13.285
13,438,246,13.5
13,439,246,13.5
13,350.71,246.68,13.559
13,434.87,246.04,13.471
13,436.07,246.53,13.764
13,438,247,13.5
13,360.88,247.73,12.546
13,361.88,248.02,12.386
